,id,lonlat,tags.power,tags.branch,tags.operator,tags.manufacturer,tags.generator:type,tags.generator:method,tags.generator:source,power_output_MW,tags.source,tags.generator:alt_source,tags.name,tags.name:fr,Type,tags.operator:ar,tags.operator:wikidata,tags.operator:wikipedia,tags.addr:city,tags.generator:place,tags.addr:city:ar,tags.area,tags.building:levels,tags.fence_type,tags.plant:source,tags.height,tags.substation,Country,tags.manufacturer:type,tags.ref,tags.FIXME,tags.addr:village,tags.tag:power,tags.amenity,tags.X,tags.Y,tags.code,tags.etat,tags.type,tags.photo,tags.village,tags.maitre_ouv,tags.note,tags.short_name,tags.contact:phone,tags.source:date,tags.project:eurosha_2012,tags.man_made,tags.operator_type,tags.generator:output:steam,tags.generator:output:vacuum,tags.generator:output:battery_charging,tags.beds,tags.owner,tags.shower,tags.toilets,tags.heliport,tags.population,tags.wheelchair,tags.operator:type,tags.building:status,tags.population:date,tags.staff_count:nurses,tags.is_in:health_level6,tags.is_in:health_level8,tags.staff_count:chemist,tags.staff_count:doctors,tags.health_services:description,tags.content,tags.toilets:status,tags.communication:description,tags.water_source,tags.water_tap:operator,tags.shower:status,tags.url,tags.url_1,tags.source:geometry,tags.source:geometry:date,tags.layer,tags.healthcare,tags.website,tags.location,tags.construction,tags.description,tags.voltage,tags.lit,tags.generator:output:biogas,tags.plant:output:electricity,tags.addr:district,tags.addr:pobox,tags.email,tags.opening_hours,tags.phone,tags.recycling:food_waste,tags.recycling:green_waste,tags.recycling_type,tags.start_date,tags.addr:suburb,tags.addr:community,tags.addr:state,tags.addr:street,tags.building:material,tags.operational_status,tags.projet:eboci,tags.name:de,tags.name:en,tags.wb_pb:id,tags.image:project,tags.image:pointofinterest,tags.generator:output:hot_air,tags.generator:output:cold_air,tags.generator:output:hot_water,tags.generator:output:cold_water,tags.generator:output:compressed_air,tags.comment,tags.building:roof,tags.landuse,tags.image,tags.mapillary,tags.int_name,tags.designation,tags.ele,tags.rotor:diameter,tags.rooms,tags.stars,tags.tourism,tags.payment:visa,tags.internet_access,tags.payment:mastercard,tags.project:mappingforniger,tags.brand,tags.addr:housename,tags.addr:postcode,tags.addr:housenumber,tags.generator,tags.name:cn,tags.model,tags.manufacturer:website,tags.wikidata,tags.wikipedia,tags.national_key_point,tags.reipppp,tags.colour,tags.power:source,tags.shop,tags.addr:ward,tags.addr:subward,tags.addr:municipality,tags.generator:output:heat,tags.generator:plant,tags.operator:website,tags.operator:wikipedia:ar,tags.addr:settlement,tags.addr:sub_camp,tags.addr:zone,tags.denomination,tags.religion,tags.source:form,tags.place,tags.source_ref,tags.proposed,tags.addr:block,tags.isced,tags.lighting,tags.tree_count,tags.name_centre,tags.social_facility,tags.social_facility:for,tags.plant:method
4133,5566853446.0,"[39.18504589999994, 8.53855210000004]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,4064183912.0,"[39.60995040000009, 13.466628300000115]",generator,,EEPCo,Alstom,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,ECO74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4135,4064183923.0,"[39.61827060000009, 13.482200100000115]",generator,,EEPCo,Alstom,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,ECO74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,5566853399.0,"[39.146379199999934, 8.541894200000039]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,2662083241.0,"[39.57186489999993, 13.396830499999972]",generator,,EEPCo,Vergnet,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,GEV HP 1MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4138,4223056309.0,"[39.23130240000002, 8.564156599999993]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139,7885590863.0,"[39.64639660000009, 13.469657000000005]",generator,,,Alstom,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,ECO74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,4064183900.0,"[39.63572100000008, 13.478595700000117]",generator,,EEPCo,Alstom,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,ECO74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,7885612709.0,"[39.2430085000001, 8.614813800000006]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,3492984372.0,"[39.237565100000225, 8.563421100000044]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4143,5566853425.0,"[39.27648779999994, 8.66933930000004]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,7885612710.0,"[39.2442155000001, 8.616442100000006]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4145,3492984376.0,"[39.23537440000022, 8.571097300000044]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,4064183909.0,"[39.63711580000009, 13.484214000000115]",generator,,EEPCo,Alstom,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,ECO74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4147,5566853402.0,"[39.18600079999994, 8.527231100000039]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,5566853423.0,"[39.27335499999994, 8.67739990000004]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,4064172410.0,"[39.56997450000007, 13.418809900000117]",generator,,EEPCo,Vergnet,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,GEV HP 1MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,4064172409.0,"[39.572045100000075, 13.421492500000117]",generator,,EEPCo,Vergnet,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,GEV HP 1MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4151,8014841854.0,"[37.30085350000005, 6.843265899999976]",generator,,,,,,hydro,187.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4152,2662083253.0,"[39.57995079999993, 13.417820899999972]",generator,,EEPCo,Vergnet,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,GEV HP 1MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4153,5566853442.0,"[39.24099679999994, 8.628036200000038]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4154,3492984391.0,"[39.26062770000023, 8.599133700000046]",generator,,,,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4155,2662083243.0,"[39.57371379999993, 13.402260299999972]",generator,,EEPCo,Vergnet,horizontal_axis,wind_turbine,wind,1.0,,,,,Node,,,,,,,,,,,,,ethiopia,GEV HP 1MW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4162,2288519693.0,"[10.220377899999987, -0.7141363000000021]",generator,,,,,,,5.0,,,SEEG,,Node,,,,,,,,,,,,,gabon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4177,7715010109.0,"[0.0122282000000077, 5.674494699999971]",generator,,,,gas_turbine,combustion,gas,126.0,,,,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4178,7715010110.0,"[0.0460213000000077, 5.679998299999971]",generator,,,,combined_cycle,combustion,gas,180.0,,,,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4180,7715010114.0,"[0.009318000000007702, 5.7347910999999705]",generator,,,,gas_turbine,combustion,gas;oil,110.0,,,,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4182,7715010115.0,"[0.009200000000007702, 5.734422799999971]",generator,,,,gas_turbine,combustion,gas;oil,110.0,,,,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4185,7715010111.0,"[0.0463110000000077, 5.679597899999971]",generator,,,,combined_cycle,combustion,gas,180.0,,,,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4189,7715010108.0,"[0.0128639000000077, 5.674000899999971]",generator,,,,gas_turbine,combustion,gas,126.0,,,,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4190,7715010132.0,"[-1.6600943, 4.9718374]",generator,,Volta River Authority,,combined_cycle,combustion,oil,330.0,,,Takoradi 2,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4191,7715010113.0,"[0.0470620000000077, 5.6806815999999705]",generator,,,,combined_cycle,combustion,gas,100.0,,,,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4192,7715010133.0,"[-1.6580719, 4.9748141]",generator,,Volta River Authority,,combined_cycle,combustion,oil,132.0,,,Takoradi 3,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4193,7715010134.0,"[-1.658721, 4.9719229]",generator,,Volta River Authority,,combined_cycle,combustion,oil,330.0,,,Takoradi 1,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4196,7715010112.0,"[0.0473088000000077, 5.680371899999971]",generator,,,,combined_cycle,combustion,gas,100.0,,,,,Node,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4210,636838998.0,[-0.70415726  5.3454483 ],generator,,Beijing Xiaocheng Company,,solar_photovoltaic_panels,photovoltaic,solar,20.0,,,,,Way,,,,,,,,,,,,,ghana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4227,7843296933.0,"[-13.636148100000037, 9.6025443]",generator,,,,reciprocating_engine,combustion,oil,8.0,,,,,Node,,,,,,,,,,,,,guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4228,7843296936.0,"[-13.636261600000037, 9.6026943]",generator,,,,reciprocating_engine,combustion,oil,8.0,,,,,Node,,,,,,,,,,,,,guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4230,7843296934.0,"[-13.636185900000036, 9.6025943]",generator,,,,reciprocating_engine,combustion,oil,8.0,,,,,Node,,,,,,,,,,,,,guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4241,7843296935.0,"[-13.636223800000037, 9.6026443]",generator,,,,reciprocating_engine,combustion,oil,8.0,,,,,Node,,,,,,,,,,,,,guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4242,7843296938.0,"[-13.636337200000035, 9.6027942]",generator,,,,reciprocating_engine,combustion,oil,8.0,,,,,Node,,,,,,,,,,,,,guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4254,7843296937.0,"[-13.636299400000036, 9.6027443]",generator,,,,reciprocating_engine,combustion,oil,8.0,,,,,Node,,,,,,,,,,,,,guinea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4349,7830301012.0,"[-4.007908500000024, 5.257862299999996]",generator,,,,gas_turbine,combustion,gas,25.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4352,2719744381.0,"[-3.1591622000000124, 5.5819584999999865]",generator,,,,kaplan_turbine,water-storage,hydro,15.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4354,2131429700.0,"[-6.652408899999999, 4.972440100000034]",generator,,,,kaplan_turbine,water-storage,hydro,2.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4356,7830301007.0,"[-4.009572600000024, 5.262268599999995]",generator,,,,gas_turbine,combustion,gas,111.0,,,CIPREL III,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4357,7830163329.0,"[-7.027390300000025, 6.245350400000005]",generator,,,,kaplan_turbine,water-storage,hydro,55.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,7830163331.0,"[-7.0274708000000246, 6.245043800000005]",generator,,,,kaplan_turbine,water-storage,hydro,55.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,5162634880.0,"[-5.083223399999995, 6.210560699999986]",generator,,Compagnie ivoirienne d'électricité,,francis_turbine,water-storage,hydro,70.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4360,7830121350.0,"[-5.472283700000024, 7.025930100000004]",generator,,,,francis_turbine,water-storage,hydro,58.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4361,7830168274.0,"[-3.159124600000024, 5.581998900000005]",generator,,,,kaplan_turbine,water-storage,hydro,15.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4363,3152463304.0,"[-3.1700133000000026, 5.606163299999995]",generator,,,,kaplan_turbine,water-storage,hydro,10.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4364,5162634881.0,"[-5.083244599999995, 6.210392899999986]",generator,,Compagnie ivoirienne d'électricité,,francis_turbine,water-storage,hydro,70.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4365,7830143725.0,"[-6.652463100000024, 4.972460700000004]",generator,,,,kaplan_turbine,water-storage,hydro,2.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4366,7830301013.0,"[-4.0080138000000245, 5.257958199999996]",generator,,,,gas_turbine,combustion,gas,25.0,,,,,Node,,,,,,,,,,,,,ivory-coast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
