,id,lonlat,tags.power,tags.operator,tags.substation,tags.designation,tags.barrier,tags.addr:city,Type,tags.voltage,tags.name,tags.location,tags.area,tags.branch,tags.rating,tags.frequency,tags.source,tags.building,tags.building:levels,tags.name:ar,tags.note,tags.fixme,tags.name:fr,tags.phases,tags.man_made,tags.street_cabinet,tags.operator:ar,tags.operator:fr,tags.operator:wikidata,tags.operator:wikipedia,tags.wall,tags.height,tags.name:en,tags.building:colour,tags.level,tags.ref,tags.brand,tags.addr:city:ar,tags.substance,tags.gas_insulated,tags.landuse,tags.addr:postcode,tags.addr:suburb,tags.transformer,tags.brand:ar,tags.brand:wikidata,tags.brand:wikipedia,tags.sub,Country,tags.access,tags.disused,tags.addr:street,tags.name:de,tags.name:es,tags.name:it,tags.name:ja,tags.name:nl,tags.name:pl,tags.name:pt,tags.name:ru,tags.name:zh-Hans,tags.name:zh-Hant,tags.alt_name,tags.fence_type,tags.short_name,tags.opening_hours,tags.amenity,tags.project:eurosha_2012,tags.source:date,tags.source_date,tags.building:material,tags.building:condition,tags.proposed,tags.wikidata,tags.wikipedia,tags.generator:output:electricity,tags.roof:shape,tags.description,tags.website,tags.start_date,tags.image,tags.wb_pb:id,tags.wheelchair,tags.is_in:village,tags.operator_type,tags.notes,tags.owner,tags.address,tags.voltage:primary,tags.voltage:secondary,tags.generator:source,tags.operator:website,tags.operator:wikipedia:ar,tags.FIXME,tags.construction,tags.source:voltage,tags.historic,tags.building:prefabricated,tags.surface,tags.emergency_phone,tags.addr:housenumber,tags.phone,tags.source:power,tags.operator:type,tags.industrial,tags.cables,tags.key
5141,224176603.0,[ 30.68506885 -23.25810767],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5142,229319343.0,[ 28.1109209  -26.35725934],substation,,distribution,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,455409046.0,[ 30.98713752 -27.71847518],substation,,distribution,,,,Way,88000,Hlobane Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,223064712.0,[ 29.30231008 -25.00541301],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,84272553.0,[ 28.07594576 -25.7615685 ],substation,,distribution,,fence,,Way,132000,Atteridgeville Substation,outdoor,,,,,Yahoo,,,,,"name,operator",,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,62191005.0,[ 18.80532411 -33.8190303 ],substation,Eskom,transmission,,,,Way,400000;132000;66000,Muldersvlei Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,842180878.0,[ 28.45768941 -26.31686139],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,239911433.0,[ 28.9179412  -26.79476049],substation,,traction,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,386392738.0,[ 26.82844651 -28.02646181],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,84653067.0,[ 28.17133293 -25.70239462],substation,Tshwane Electricity,distribution,,fence,,Way,132000,Parktown Substation,outdoor,,,,,Yahoo,,,,,"name,operator",,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,169647971.0,[ 25.74501468 -33.44072622],substation,,traction,,fence,,Way,220000;25000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157,220947207.0,[ 27.37901354 -25.6652842 ],substation,,traction,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,252923211.0,[ 29.05862661 -25.88628513],substation,,traction,,,,Way,88000;3000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,235961244.0,[ 29.8585207  -27.49635978],substation,,traction,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,248396987.0,[ 29.17780176 -25.85892914],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,114916788.0,[ 31.47822474 -28.87672942],substation,,distribution,,,,Way,88000,Eshowe Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,262586377.0,[ 26.77401145 -26.97003675],substation,,industrial,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,226783984.0,[ 28.53054934 -25.7238774 ],substation,,transmission,,fence,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,194112907.0,[ 20.45906168 -28.69633412],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,100488049.0,[ 30.72976751 -26.90829754],substation,,traction,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,203679305.0,[ 25.2182555 -27.8423951],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,193740480.0,[ 30.44702654 -29.6771428 ],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,143732630.0,[ 27.24841858 -25.14328614],substation,,traction,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,136051725.0,[ 30.92980494 -25.46822987],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,230562519.0,[ 29.4934308 -25.7972528],substation,,industrial,,fence,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,183402339.0,[ 22.33920782 -30.02499115],substation,Eskom,transmission,,,,Way,400000;132000,Kronos Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCCA Report,,,,,,,,,,,
5184,89637370.0,[ 25.92396115 -32.74178485],substation,Eskom,transmission,,,,Way,400000;220000;132000;66000,Poseidon Main Transmission Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,Poseidon Substation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCCA Report,,,,,,,,,,,
5187,181375921.0,[ 25.14106512 -27.9077612 ],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,414624523.0,[ 27.98838671 -26.27207975],substation,City Power,distribution,,,,Way,88000,Mondeor Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,construction,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,169667551.0,[ 20.42192726 -33.25064066],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,203541887.0,[ 29.00353427 -26.82820989],substation,,traction,,,,Way,88000,,outdoor,,,,,ngi-aerial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,245001797.0,[ 27.78787718 -26.80016296],substation,,,,,,Way,88000,,outdoor,,,,,Bing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,827691363.0,[ 31.5277541  -25.50230614],substation,,transmission,,,,Way,275000;132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,203814552.0,[ 26.10381249 -27.28449582],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,84009590.0,[ 28.17870054 -26.02905494],substation,City Power,distribution,,fence,,Way,88000,,outdoor,,,,,Yahoo,,,,,"name,operator",,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,103752463.0,[ 28.64055338 -28.1896393 ],substation,,traction,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,84569494.0,[ 28.32876562 -25.83000732],substation,Tshwane Electricity,distribution,,fence,,Way,132000,,outdoor,,,,,Yahoo,,,,,name,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,191269218.0,[ 23.63089622 -28.32760394],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,169784948.0,[ 28.01751044 -28.13292292],substation,,traction,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,219292595.0,[ 29.41764904 -23.92728133],substation,,traction,,fence,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,451510886.0,[ 26.71067916 -26.91619096],substation,,industrial,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,454917344.0,[ 30.8410961  -30.09344147],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,105759402.0,[ 29.08344218 -28.56605322],substation,Eskom,transmission,,,,Way,400000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,221662250.0,[ 28.26754718 -25.7106016 ],substation,Tshwane Electricity,distribution,,fence,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,928870937.0,[ 19.60976123 -30.43243779],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,824601972.0,[ 29.95018312 -28.19184204],substation,,compensation,,,,Way,275000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,377677092.0,[ 22.92870049 -27.59536764],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,83525879.0,[ 28.27683129 -25.9207701 ],substation,Eskom,transmission,HVDC Cahoa Bassa - Apollo Static Inverter Plant,fence,,Way,400000;275000,Apollo Substation,outdoor,,,,,Yahoo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GCCA Report,,,,,,,,,,,
5216,214434070.0,[ 23.75403804 -28.29947414],substation,,transition,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,247555847.0,[ 30.90938946 -28.96773444],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,91979994.0,[ 20.87032568 -33.19286386],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,377728022.0,[ 23.53361294 -28.35874318],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,223070245.0,[ 29.39118772 -25.9382505 ],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,218055534.0,[ 30.24222668 -28.14215834],substation,,transmission,,fence,,Way,88000,Craigside Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,242526644.0,[ 19.12528308 -33.73396102],substation,,transmission,,fence,,Way,66000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,wire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,207243535.0,[ 22.69113586 -33.95618786],substation,,distribution,,,,Way,66000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,111654447.0,[ 26.25306768 -29.1343879 ],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,191282760.0,[ 28.25191369 -25.37970494],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,257362063.0,[ 27.84561156 -25.65250676],substation,,industrial,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,247950458.0,[ 29.04499394 -26.50528152],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,84830391.0,[ 28.10130576 -25.57661382],substation,,distribution,,fence,,Way,132000,,outdoor,,,,,Yahoo,,,,,"name,operator",,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,929097117.0,[ 24.79172127 -27.03228786],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,919649514.0,[ 29.45247846 -31.22852308],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,456858825.0,[ 28.17541167 -26.25975212],substation,,distribution,,,,Way,33000;6600,Atom Road Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,637897203.0,[ 29.07829312 -31.56460264],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,200070754.0,[ 26.7159417  -27.86590563],substation,,industrial,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,258694133.0,[ 20.99276899 -33.48523289],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,96494855.0,[ 27.31002654 -24.8324838 ],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,107431775.0,[ 18.6857154  -33.17812088],substation,Eskom Cape,distribution,,fence,,Way,132000,Moorreesburg Substation,outdoor,,,,,,,,,,"name,operator",,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,215486171.0,[ 23.00055764 -27.38328174],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,220129604.0,[ 29.78753515 -25.94255309],substation,,transmission,,fence,,Way,400000;275000,Arnot Power Station,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,91979995.0,[ 21.36091544 -33.10782236],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,331763584.0,[ 24.72899866 -32.44596948],substation,Eskom,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,455303888.0,[ 27.93374227 -26.68694923],substation,,industrial,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,547500001.0,[ 25.8207956 -25.8134947],substation,,transmission,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,261993489.0,[ 26.25743256 -29.08793176],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,107948692.0,[ 27.19169738 -26.36102566],substation,,traction,,fence,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,214175275.0,[ 25.0048558  -29.41238828],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,588627264.0,[ 19.02228706 -33.26634254],substation,,transmission,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,238322336.0,[ 30.10355724 -26.61876586],substation,,distribution,,,,Way,88000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,84397458.0,[ 28.43251662 -26.19063698],substation,,distribution,,fence,,Way,132000,,outdoor,,,,,Yahoo,,,,,"name,operator",,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,267328526.0,[ 28.47149468 -26.41426752],substation,,distribution,,,,Way,88000,,outdoor,,,,,ngi-aerial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,203679302.0,[ 25.298793   -27.77630366],substation,,traction,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,252923210.0,[ 28.92209811 -25.84746791],substation,,traction,,,,Way,88000;3000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,459779909.0,[ 27.37827506 -27.01320246],substation,,distribution,,,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,262480220.0,[ 26.75526332 -28.3350739 ],substation,,traction,,fence,,Way,132000,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,206595889.0,[ 20.97967623 -28.69361168],substation,,distribution,,,,Way,132000,Oasis Substation,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,south-africa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
