,bus_id,station_id,voltage,dc,symbol,under_construction,tag_substation,tag_area,lon,lat,geometry,country
1677,456981639-1,,220000,False,substation,True,transmission,170040.0,29.232015124188894,12.379366641956969,POINT (29.23201512418889 12.37936664195697),sudan
1678,662868016-1,,220000,False,substation,True,transmission,13030.0,35.59534601397287,15.304891355492265,POINT (35.59534601397287 15.30489135549226),sudan
1679,178393245-1,,220000,False,substation,True,transmission,32040.0,33.447187682888874,16.65504490131477,POINT (33.44718768288887 16.65504490131477),sudan
1681,662868011-1,,220000,False,substation,True,transmission,29070.0,33.01064450730748,19.65884789014989,POINT (33.01064450730748 19.65884789014989),sudan
1682,179151461-1,,220000,False,substation,True,transmission,18070.0,32.49164133152438,15.701918661409117,POINT (32.49164133152438 15.70191866140912),sudan
1684,662868020-1,,220000,False,substation,True,transmission,34450.0,36.11657202880877,15.799219493902642,POINT (36.11657202880877 15.79921949390264),sudan
1686,179151464-1,,220000,False,substation,True,transmission,32560.0,32.40410478673443,15.493543908922048,POINT (32.40410478673443 15.49354390892205),sudan
1688,178414889-1,,220000,False,substation,True,transmission,35920.0,32.60120760044801,15.531609210818454,POINT (32.60120760044801 15.53160921081845),sudan
1690,179159690-1,,220000,False,substation,True,transmission,15380.0,30.283361155713283,13.136777321799563,POINT (30.28336115571328 13.13677732179956),sudan
1691,186397874-1,,220000,False,substation,True,transmission,26670.0,34.378910300873855,11.800443939274368,POINT (34.37891030087386 11.80044393927437),sudan
1692,178410544-1,,220000,False,substation,True,transmission,91550.0,32.67211436315587,15.651446271814045,POINT (32.67211436315587 15.65144627181405),sudan
1694,237070035-1,,220000,False,substation,True,transmission,23790.0,32.82076794872957,13.207961062995334,POINT (32.82076794872957 13.20796106299533),sudan
1695,662868010-1,,220000,False,substation,True,transmission,30500.0,34.06875976115643,17.930626042400775,POINT (34.06875976115643 17.93062604240077),sudan
1696,179148481-1,,500000,False,substation,True,transmission,112160.0,32.32437002013107,15.7826550622162,POINT (32.32437002013107 15.7826550622162),sudan
1697,179148481-2,,220000,False,substation,True,transmission,112160.0,32.32437002013107,15.7826550622162,POINT (32.32437002013107 15.7826550622162),sudan
1698,146917741-1,,400000,False,substation,True,transmission,56180.0,31.30629251949902,-26.57159888697394,POINT (31.30629251949902 -26.57159888697394),swaziland
1699,146917741-2,,132000,False,substation,True,transmission,56180.0,31.30629251949902,-26.57159888697394,POINT (31.30629251949902 -26.57159888697394),swaziland
1700,389394790-1,,132000,False,substation,True,transmission,7360.0,31.134002674309272,-26.335306849846816,POINT (31.13400267430927 -26.33530684984682),swaziland
1701,183783252-2,,132000,False,substation,True,transmission,870.0,31.0936223,-27.135033699999976,POINT (31.0936223 -27.13503369999998),swaziland
1702,220147612-1,,132000,False,substation,True,transmission,15950.0,31.46880534940369,-26.46909985618701,POINT (31.46880534940369 -26.46909985618701),swaziland
1704,220129606-1,,132000,False,substation,True,transmission,11720.0,31.83185256228823,-26.40665642818175,POINT (31.83185256228823 -26.40665642818175),swaziland
1706,209808379-1,,132000,False,substation,True,transmission,10780.0,31.41291300608551,-1.251710177268139,POINT (31.41291300608551 -1.251710177268139),tanzania
1707,212016922-1,,132000,False,substation,True,transmission,5020.0,38.74382640000003,-6.711497650000052,POINT (38.74382640000003 -6.711497650000052),tanzania
1708,361016623-1,,132000,False,substation,True,transmission,5880.0,37.737770549999986,-4.07151395,POINT (37.73777054999999 -4.07151395),tanzania
1709,668325589-1,,132000,False,substation,True,transmission,6870.0,38.6565814200196,-5.355223261150519,POINT (38.6565814200196 -5.355223261150519),tanzania
1710,668505781-1,,132000,False,substation,True,transmission,7920.0,39.18539287556431,-6.674557512192397,POINT (39.18539287556431 -6.674557512192397),tanzania
1711,618593723-1,,132000,False,substation,True,transmission,9330.0,39.07374722609802,-5.080931798772966,POINT (39.07374722609802 -5.080931798772966),tanzania
1712,206317699-1,,132000,False,substation,True,transmission,9090.0,31.79301818030952,-1.340987792638102,POINT (31.79301818030952 -1.340987792638102),tanzania
1713,696854381-1,,220000,False,substation,True,transmission,6060.0,33.18460835000005,-2.978491,POINT (33.18460835000005 -2.978491),tanzania
1714,180685091-1,,220000,False,substation,True,transmission,34720.0,37.66183649922044,-6.799878696841427,POINT (37.66183649922044 -6.799878696841427),tanzania
1715,180685091-2,,132000,False,substation,True,transmission,34720.0,37.66183649922044,-6.799878696841427,POINT (37.66183649922044 -6.799878696841427),tanzania
1716,926856613-1,,132000,False,substation,True,transmission,6770.0,40.205786249753906,-10.275624709306587,POINT (40.20578624975391 -10.27562470930659),tanzania
1717,200675607-1,,220000,False,substation,True,transmission,9110.0,35.988935050000215,-7.138611500000025,POINT (35.98893505000022 -7.138611500000025),tanzania
1718,284866194-1,,220000,False,substation,True,transmission,20110.0,35.28845255,-8.735937500000011,POINT (35.28845255 -8.735937500000011),tanzania
1719,354517073-1,,132000,False,substation,True,transmission,11930.0,39.268448596236134,-6.82170660170392,POINT (39.26844859623613 -6.82170660170392),tanzania
1720,360728202-1,,132000,False,substation,True,transmission,7690.0,38.35717889999988,-6.63896125,POINT (38.35717889999988 -6.63896125),tanzania
1721,668505777-1,,132000,False,substation,True,transmission,9520.0,39.20866463531941,-6.860733568276012,POINT (39.20866463531941 -6.860733568276012),tanzania
1722,678576091-1,,220000,False,substation,True,transmission,32180.0,39.15473411740825,-6.857319826186463,POINT (39.15473411740825 -6.857319826186463),tanzania
1723,926856612-1,,132000,False,substation,True,transmission,10410.0,39.588840514967764,-10.14718737648274,POINT (39.58884051496776 -10.14718737648274),tanzania
1724,361016622-1,,132000,False,substation,True,transmission,21850.0,38.614617447881756,-5.298027655248946,POINT (38.61461744788176 -5.298027655248946),tanzania
1725,135989007-1,,220000,False,substation,True,transmission,30620.0,39.20675815569073,-6.794167612708805,POINT (39.20675815569073 -6.794167612708805),tanzania
1726,135989007-2,,132000,False,substation,True,transmission,30620.0,39.20675815569073,-6.794167612708805,POINT (39.20675815569073 -6.794167612708805),tanzania
1727,457749734-1,,132000,False,substation,True,transmission,7440.0,34.5084458933735,-1.461455964788621,POINT (34.5084458933735 -1.461455964788621),tanzania
1728,442536277-1,,220000,False,substation,True,transmission,28200.0,35.73177772291061,-7.792554361391796,POINT (35.73177772291061 -7.792554361391796),tanzania
1729,519827364-2,,161000,False,substation,True,transmission,8840.0,1.17435565,6.167110750000017,POINT (1.17435565 6.167110750000017),togo
1730,557707549-1,,161000,False,substation,True,transmission,13640.0,1.30232267358976,6.160604293138596,POINT (1.30232267358976 6.160604293138596),togo
1731,113982055-1,,330000,False,substation,True,transmission,18090.0,1.222795844382641,9.52460495639707,POINT (1.222795844382641 9.52460495639707),togo
1732,113982055-2,,161000,False,substation,True,transmission,18090.0,1.222795844382641,9.52460495639707,POINT (1.222795844382641 9.52460495639707),togo
1733,672635541-1,,330000,False,substation,True,transmission,67360.0,1.187756547011236,6.39302660196563,POINT (1.187756547011236 6.39302660196563),togo
1734,672635541-2,,161000,False,substation,True,transmission,67360.0,1.187756547011236,6.39302660196563,POINT (1.187756547011236 6.39302660196563),togo
1735,878180079-1,,330000,False,substation,True,transmission,33420.0,1.147947200729138,6.276834502398815,POINT (1.147947200729138 6.276834502398815),togo
1736,878180079-2,,161000,False,substation,True,transmission,33420.0,1.147947200729138,6.276834502398815,POINT (1.147947200729138 6.276834502398815),togo
1737,878216152-1,,330000,False,substation,True,transmission,43640.0,1.138441539740279,9.033418059658228,POINT (1.138441539740279 9.033418059658228),togo
1738,878216152-2,,161000,False,substation,True,transmission,43640.0,1.138441539740279,9.033418059658228,POINT (1.138441539740279 9.033418059658228),togo
1739,200079260-1,,161000,False,substation,True,transmission,12170.0,1.20045189299767,6.166434984784886,POINT (1.20045189299767 6.166434984784886),togo
1740,125504235-1,,225000,False,substation,True,transmission,16870.0,10.224038153652218,36.71357800133736,POINT (10.22403815365222 36.71357800133736),tunisia
1741,206449367-1,,150000,False,substation,True,transmission,73520.0,8.698392704298545,34.25009057624987,POINT (8.698392704298545 34.25009057624987),tunisia
1742,125886601-1,,132000,False,substation,True,transmission,12100.0,32.57532846301438,0.347018872870492,POINT (32.57532846301438 0.347018872870492),uganda
1743,254584802-1,,132000,False,substation,True,transmission,7130.0,30.426532817742338,0.352254156496724,POINT (30.42653281774234 0.352254156496724),uganda
1744,696770566-1,,220000,False,substation,True,transmission,43150.0,31.328828536755235,1.478250608923866,POINT (31.32882853675524 1.478250608923866),uganda
1745,696770566-2,,132000,False,substation,True,transmission,43150.0,31.328828536755235,1.478250608923866,POINT (31.32882853675524 1.478250608923866),uganda
1747,256934921-1,,132000,False,substation,True,transmission,4200.0,31.82003625017701,0.157839525001422,POINT (31.82003625017701 0.157839525001422),uganda
1748,668711204-1,,132000,False,substation,True,transmission,5890.0,31.18371410000008,0.2293905,POINT (31.18371410000008 0.2293905),uganda
1749,696954754-1,,220000,False,substation,True,transmission,34590.0,30.45032326636916,-1.0006239825659,POINT (30.45032326636916 -1.0006239825659),uganda
1750,696954754-2,,132000,False,substation,True,transmission,34590.0,30.45032326636916,-1.0006239825659,POINT (30.45032326636916 -1.0006239825659),uganda
1751,180827526-1,,132000,False,substation,True,transmission,23390.0,32.885512346501194,2.242262668491414,POINT (32.88551234650119 2.242262668491414),uganda
1752,254291437-1,,132000,False,substation,True,transmission,5220.0,30.61101153376121,-0.596885917493175,POINT (30.61101153376121 -0.596885917493175),uganda
1753,212063751-1,,220000,False,substation,True,transmission,38260.0,31.6849232048063,-0.328788335860977,POINT (31.6849232048063 -0.328788335860977),uganda
1754,212063751-2,,132000,False,substation,True,transmission,38260.0,31.6849232048063,-0.328788335860977,POINT (31.6849232048063 -0.328788335860977),uganda
1755,171030053-1,,132000,False,substation,True,transmission,20630.0,33.181935262692086,0.444786818854475,POINT (33.18193526269209 0.444786818854475),uganda
1756,584663046-1,,220000,False,substation,True,transmission,30720.0,30.605306031363494,-0.597276845507788,POINT (30.60530603136349 -0.597276845507788),uganda
1757,584663046-2,,132000,False,substation,True,transmission,30720.0,30.605306031363494,-0.597276845507788,POINT (30.60530603136349 -0.597276845507788),uganda
1758,668726612-1,,220000,False,substation,True,transmission,27250.0,30.11653856686395,0.256801387453126,POINT (30.11653856686395 0.256801387453126),uganda
1759,668726612-2,,132000,False,substation,True,transmission,27250.0,30.11653856686395,0.256801387453126,POINT (30.11653856686395 0.256801387453126),uganda
1762,253140953-1,,330000,False,substation,True,transmission,55650.0,30.440212294511344,-13.03222427168986,POINT (30.44021229451134 -13.03222427168986),zambia
1764,224542219-1,,330000,False,substation,True,transmission,53030.0,31.90780448032907,-13.667450879224376,POINT (31.90780448032907 -13.66745087922438),zambia
1767,563408466-1,,132000,False,substation,True,transmission,6410.0,24.195682150000025,-13.5837749,POINT (24.19568215000002 -13.5837749),zambia
1768,304973265-1,,220000,False,substation,True,transmission,43800.0,27.862240863936815,-12.368254220167891,POINT (27.86224086393682 -12.36825422016789),zambia
1769,224809869-1,,330000,False,substation,True,transmission,40900.0,26.40536455414962,-12.09807595899836,POINT (26.40536455414962 -12.09807595899836),zambia
1770,179100077-1,,330000,False,substation,True,transmission,55750.0,28.162045992013,-15.753685235605232,POINT (28.162045992013 -15.75368523560523),zambia
1771,100972763-1,,330000,False,substation,True,transmission,205950.0,28.24152751346989,-12.818603474068619,POINT (28.24152751346989 -12.81860347406862),zambia
1772,100972763-2,,220000,False,substation,True,transmission,205950.0,28.24152751346989,-12.818603474068619,POINT (28.24152751346989 -12.81860347406862),zambia
1773,283353657-1,,132000,False,substation,True,transmission,15930.0,28.273013424782636,-15.413804187947527,POINT (28.27301342478264 -15.41380418794753),zambia
1774,179309597-1,,220000,False,substation,True,transmission,12500.0,24.204598663602752,-17.427066965854753,POINT (24.20459866360275 -17.42706696585475),zambia
1776,304818519-1,,330000,False,substation,True,transmission,152960.0,27.981282949369433,-12.602579328602328,POINT (27.98128294936943 -12.60257932860233),zambia
1777,304818519-2,,220000,False,substation,True,transmission,152960.0,27.981282949369433,-12.602579328602328,POINT (27.98128294936943 -12.60257932860233),zambia
1779,224716300-1,,330000,False,substation,True,transmission,30660.0,25.866185002702494,-12.252182016091416,POINT (25.86618500270249 -12.25218201609142),zambia
